Ward ID,Time Slot,Day Type,Month,Year,Officers
E05011464,20-22,weekday,2,2025,6
E05011464,06-08,weekend,1,2025,1
E05011464,08-10,weekend,1,2025,1
E05011464,10-12,weekend,1,2025,1
E05011464,12-14,weekend,1,2025,4
E05011464,14-16,weekend,1,2025,6
E05011464,16-18,weekend,1,2025,6
E05011464,18-20,weekend,1,2025,4
E05011464,20-22,weekend,1,2025,3
E05011464,06-08,weekend,2,2025,1
E05011464,08-10,weekend,2,2025,2
E05011464,10-12,weekend,2,2025,1
E05011464,12-14,weekend,2,2025,3
E05011464,14-16,weekend,2,2025,6
E05011464,16-18,weekend,2,2025,6
E05011464,18-20,weekend,2,2025,4
E05011464,20-22,weekend,2,2025,3
E05011465,06-08,weekday,1,2025,2
E05011465,08-10,weekday,1,2025,4
E05011465,10-12,weekday,1,2025,6
E05011465,12-14,weekday,1,2025,8
E05011465,14-16,weekday,1,2025,9
E05011465,16-18,weekday,1,2025,9
E05011465,18-20,weekday,1,2025,8
E05011465,20-22,weekday,1,2025,6
E05011465,06-08,weekday,2,2025,2
E05011465,08-10,weekday,2,2025,4
E05011465,10-12,weekday,2,2025,6
E05011465,12-14,weekday,2,2025,8
E05011465,14-16,weekday,2,2025,9
E05011465,16-18,weekday,2,2025,9
E05011465,18-20,weekday,2,2025,8
E05011465,20-22,weekday,2,2025,6
E05011465,06-08,weekend,1,2025,1
E05011465,08-10,weekend,1,2025,1
E05011465,10-12,weekend,1,2025,1
E05011465,12-14,weekend,1,2025,4
E05011465,14-16,weekend,1,2025,6
E05011465,16-18,weekend,1,2025,6
E05011465,18-20,weekend,1,2025,4
E05011465,20-22,weekend,1,2025,3
E05011465,06-08,weekend,2,2025,1
E05011465,08-10,weekend,2,2025,2
E05011465,10-12,weekend,2,2025,1
E05011465,12-14,weekend,2,2025,3
E05011465,14-16,weekend,2,2025,6
E05011465,16-18,weekend,2,2025,6
E05011465,18-20,weekend,2,2025,4
E05011465,20-22,weekend,2,2025,3
E05011466,06-08,weekday,1,2025,2
E05011466,08-10,weekday,1,2025,4
E05011466,10-12,weekday,1,2025,6
E05011466,12-14,weekday,1,2025,8
E05011466,14-16,weekday,1,2025,9
E05011466,16-18,weekday,1,2025,9
E05011466,18-20,weekday,1,2025,8
E05011466,20-22,weekday,1,2025,6
E05011466,06-08,weekday,2,2025,2
E05011466,08-10,weekday,2,2025,4
E05011466,10-12,weekday,2,2025,6
E05011466,12-14,weekday,2,2025,8
E05011466,14-16,weekday,2,2025,9
E05011466,16-18,weekday,2,2025,9
E05011466,18-20,weekday,2,2025,8
E05011466,20-22,weekday,2,2025,6
E05011466,06-08,weekend,1,2025,1
E05011466,08-10,weekend,1,2025,1
E05011466,10-12,weekend,1,2025,1
E05011466,12-14,weekend,1,2025,4
E05011466,14-16,weekend,1,2025,6
E05011466,16-18,weekend,1,2025,6
E05011466,18-20,weekend,1,2025,4
E05011466,20-22,weekend,1,2025,3
E05011466,06-08,weekend,2,2025,1
E05011466,08-10,weekend,2,2025,2
E05011466,10-12,weekend,2,2025,1
E05011466,12-14,weekend,2,2025,3
E05011466,14-16,weekend,2,2025,6
E05011466,16-18,weekend,2,2025,6
E05011466,18-20,weekend,2,2025,4
E05011466,20-22,weekend,2,2025,3
E05011467,06-08,weekday,1,2025,2
E05011467,08-10,weekday,1,2025,4
E05011467,10-12,weekday,1,2025,6
E05011467,12-14,weekday,1,2025,8
E05011467,14-16,weekday,1,2025,9
E05011467,16-18,weekday,1,2025,9
E05011467,18-20,weekday,1,2025,8
E05011467,20-22,weekday,1,2025,6
E05011467,06-08,weekday,2,2025,2
E05011467,08-10,weekday,2,2025,4
E05011467,10-12,weekday,2,2025,6
E05011467,12-14,weekday,2,2025,8
E05011467,14-16,weekday,2,2025,9
E05011467,16-18,weekday,2,2025,9
E05011467,18-20,weekday,2,2025,8
E05011467,20-22,weekday,2,2025,6
E05011467,06-08,weekend,1,2025,1
E05011467,08-10,weekend,1,2025,1
E05011467,10-12,weekend,1,2025,1
E05011467,12-14,weekend,1,2025,4
E05011467,14-16,weekend,1,2025,6
E05011467,16-18,weekend,1,2025,6
E05011467,18-20,weekend,1,2025,4
E05011467,20-22,weekend,1,2025,3
E05011467,06-08,weekend,2,2025,1
E05011467,08-10,weekend,2,2025,2
E05011467,10-12,weekend,2,2025,1
E05011467,12-14,weekend,2,2025,3
E05011467,14-16,weekend,2,2025,6
E05011467,16-18,weekend,2,2025,6
E05011467,18-20,weekend,2,2025,4
E05011467,20-22,weekend,2,2025,3
E05011468,06-08,weekday,1,2025,2
E05011468,08-10,weekday,1,2025,4
E05011468,10-12,weekday,1,2025,6
E05011468,12-14,weekday,1,2025,8
E05011468,14-16,weekday,1,2025,9
E05011468,16-18,weekday,1,2025,9
E05011468,18-20,weekday,1,2025,8
E05011468,20-22,weekday,1,2025,6
E05011468,06-08,weekday,2,2025,2
E05011468,08-10,weekday,2,2025,4
E05011468,10-12,weekday,2,2025,6
E05011468,12-14,weekday,2,2025,8
E05011468,14-16,weekday,2,2025,9
E05011468,16-18,weekday,2,2025,9
E05011468,18-20,weekday,2,2025,8
E05011468,20-22,weekday,2,2025,6
E05011468,06-08,weekend,1,2025,1
E05011468,08-10,weekend,1,2025,1
E05011468,10-12,weekend,1,2025,1
E05011468,12-14,weekend,1,2025,4
E05011468,14-16,weekend,1,2025,6
E05011468,16-18,weekend,1,2025,6
E05011468,18-20,weekend,1,2025,4
E05011468,20-22,weekend,1,2025,3
E05011468,06-08,weekend,2,2025,1
E05011468,08-10,weekend,2,2025,2
E05011468,10-12,weekend,2,2025,1
E05011468,12-14,weekend,2,2025,3
E05011468,14-16,weekend,2,2025,6
E05011468,16-18,weekend,2,2025,6
E05011468,18-20,weekend,2,2025,4
E05011468,20-22,weekend,2,2025,3
E05011469,06-08,weekday,1,2025,2
E05011469,08-10,weekday,1,2025,4
E05011469,10-12,weekday,1,2025,6
E05011469,12-14,weekday,1,2025,8
E05011469,14-16,weekday,1,2025,9
E05011469,16-18,weekday,1,2025,9
E05011469,18-20,weekday,1,2025,8
E05011469,20-22,weekday,1,2025,6
E05011469,06-08,weekday,2,2025,2
E05011469,08-10,weekday,2,2025,4
E05011469,10-12,weekday,2,2025,6
E05011469,12-14,weekday,2,2025,8
E05011469,14-16,weekday,2,2025,9
E05011469,16-18,weekday,2,2025,9
E05011469,18-20,weekday,2,2025,8
E05011469,20-22,weekday,2,2025,6
E05011469,06-08,weekend,1,2025,1
E05011469,08-10,weekend,1,2025,1
E05011469,10-12,weekend,1,2025,1
E05011469,12-14,weekend,1,2025,4
E05011469,14-16,weekend,1,2025,6
E05011469,16-18,weekend,1,2025,6
E05011469,18-20,weekend,1,2025,4
E05011469,20-22,weekend,1,2025,3
E05011469,06-08,weekend,2,2025,1
E05011469,08-10,weekend,2,2025,1
E05011469,10-12,weekend,2,2025,1
E05011469,12-14,weekend,2,2025,4
E05011469,14-16,weekend,2,2025,6
E05011469,16-18,weekend,2,2025,6
E05011469,18-20,weekend,2,2025,4
E05011469,20-22,weekend,2,2025,3
E05011470,06-08,weekday,1,2025,2
E05011470,08-10,weekday,1,2025,4
E05011470,10-12,weekday,1,2025,6
E05011470,12-14,weekday,1,2025,8
E05011470,14-16,weekday,1,2025,9
E05011470,16-18,weekday,1,2025,9
E05011470,18-20,weekday,1,2025,8
E05011470,20-22,weekday,1,2025,6
E05011470,06-08,weekday,2,2025,2
E05011470,08-10,weekday,2,2025,4
E05011470,10-12,weekday,2,2025,6
E05011470,12-14,weekday,2,2025,8
E05011470,14-16,weekday,2,2025,9
E05011470,16-18,weekday,2,2025,9
E05011470,18-20,weekday,2,2025,8
E05011470,20-22,weekday,2,2025,6
E05011470,06-08,weekend,1,2025,1
E05011470,08-10,weekend,1,2025,1
E05011470,10-12,weekend,1,2025,1
E05011470,12-14,weekend,1,2025,4
E05011470,14-16,weekend,1,2025,6
E05011470,16-18,weekend,1,2025,6
E05011470,18-20,weekend,1,2025,4
E05011470,20-22,weekend,1,2025,3
E05011470,06-08,weekend,2,2025,1
E05011470,08-10,weekend,2,2025,1
E05011470,10-12,weekend,2,2025,1
E05011470,12-14,weekend,2,2025,4
E05011470,14-16,weekend,2,2025,6
E05011470,16-18,weekend,2,2025,6
E05011470,18-20,weekend,2,2025,4
E05011470,20-22,weekend,2,2025,3
E05011471,06-08,weekday,1,2025,2
E05011471,08-10,weekday,1,2025,4
E05011471,10-12,weekday,1,2025,6
E05011471,12-14,weekday,1,2025,8
E05011471,14-16,weekday,1,2025,9
E05011471,16-18,weekday,1,2025,9
E05011471,18-20,weekday,1,2025,8
E05011471,20-22,weekday,1,2025,6
E05011471,06-08,weekday,2,2025,2
E05011471,08-10,weekday,2,2025,4
E05011471,10-12,weekday,2,2025,6
E05011471,12-14,weekday,2,2025,8
E05011471,14-16,weekday,2,2025,9
E05011471,16-18,weekday,2,2025,9
E05011471,18-20,weekday,2,2025,8
E05011471,20-22,weekday,2,2025,6
E05011471,06-08,weekend,1,2025,1
E05011471,08-10,weekend,1,2025,1
E05011471,10-12,weekend,1,2025,1
E05011471,12-14,weekend,1,2025,4
E05011471,14-16,weekend,1,2025,6
E05011471,16-18,weekend,1,2025,6
E05011471,18-20,weekend,1,2025,4
E05011471,20-22,weekend,1,2025,3
E05011471,06-08,weekend,2,2025,1
E05011471,08-10,weekend,2,2025,2
E05011471,10-12,weekend,2,2025,1
E05011471,12-14,weekend,2,2025,3
E05011471,14-16,weekend,2,2025,6
E05011471,16-18,weekend,2,2025,6
E05011471,18-20,weekend,2,2025,4
E05011471,20-22,weekend,2,2025,3
E05011472,06-08,weekday,1,2025,2
E05011472,08-10,weekday,1,2025,4
E05011472,10-12,weekday,1,2025,6
E05011472,12-14,weekday,1,2025,8
E05011472,14-16,weekday,1,2025,9
E05011472,16-18,weekday,1,2025,9
E05011472,18-20,weekday,1,2025,8
E05011472,20-22,weekday,1,2025,6
E05011472,06-08,weekday,2,2025,2
E05011472,08-10,weekday,2,2025,4
E05011472,10-12,weekday,2,2025,6
E05011472,12-14,weekday,2,2025,8
E05011472,14-16,weekday,2,2025,9
E05011472,16-18,weekday,2,2025,9
E05011472,18-20,weekday,2,2025,8
E05011472,20-22,weekday,2,2025,6
E05011472,06-08,weekend,1,2025,1
E05011472,08-10,weekend,1,2025,1
E05011472,10-12,weekend,1,2025,1
E05011472,12-14,weekend,1,2025,4
E05011472,14-16,weekend,1,2025,6
E05011472,16-18,weekend,1,2025,6
E05011472,18-20,weekend,1,2025,4
E05011472,20-22,weekend,1,2025,3
E05011472,06-08,weekend,2,2025,1
E05011472,08-10,weekend,2,2025,2
E05011472,10-12,weekend,2,2025,1
E05011472,12-14,weekend,2,2025,3
E05011472,14-16,weekend,2,2025,6
E05011472,16-18,weekend,2,2025,6
E05011472,18-20,weekend,2,2025,4
E05011472,20-22,weekend,2,2025,3
E05011473,06-08,weekday,1,2025,2
E05011473,08-10,weekday,1,2025,4
E05011473,10-12,weekday,1,2025,6
E05011473,12-14,weekday,1,2025,8
E05011473,14-16,weekday,1,2025,9
E05011473,16-18,weekday,1,2025,9
E05011473,18-20,weekday,1,2025,8
E05011473,20-22,weekday,1,2025,6
E05011473,06-08,weekday,2,2025,2
E05011473,08-10,weekday,2,2025,4
E05011473,10-12,weekday,2,2025,6
E05011473,12-14,weekday,2,2025,8
E05011473,14-16,weekday,2,2025,9
E05011473,16-18,weekday,2,2025,9
E05011473,18-20,weekday,2,2025,8
E05011473,20-22,weekday,2,2025,6
E05011473,06-08,weekend,1,2025,1
E05011473,08-10,weekend,1,2025,1
E05011473,10-12,weekend,1,2025,1
E05011473,12-14,weekend,1,2025,4
E05011473,14-16,weekend,1,2025,6
E05011473,16-18,weekend,1,2025,6
E05011473,18-20,weekend,1,2025,4
E05011473,20-22,weekend,1,2025,3
E05011473,06-08,weekend,2,2025,1
E05011473,08-10,weekend,2,2025,1
E05011473,10-12,weekend,2,2025,1
E05011473,12-14,weekend,2,2025,4
E05011473,14-16,weekend,2,2025,6
E05011473,16-18,weekend,2,2025,6
E05011473,18-20,weekend,2,2025,4
E05011473,20-22,weekend,2,2025,3
E05011474,06-08,weekday,1,2025,2
E05011474,08-10,weekday,1,2025,4
E05011474,10-12,weekday,1,2025,6
E05011474,12-14,weekday,1,2025,8
E05011474,14-16,weekday,1,2025,9
E05011474,16-18,weekday,1,2025,9
E05011474,18-20,weekday,1,2025,8
E05011474,20-22,weekday,1,2025,6
E05011474,06-08,weekday,2,2025,2
E05011474,08-10,weekday,2,2025,4
E05011474,10-12,weekday,2,2025,6
E05011474,12-14,weekday,2,2025,8
E05011474,14-16,weekday,2,2025,9
E05011474,16-18,weekday,2,2025,9
E05011474,18-20,weekday,2,2025,8
E05011474,20-22,weekday,2,2025,6
E05011474,06-08,weekend,1,2025,1
E05011474,08-10,weekend,1,2025,1
E05011474,10-12,weekend,1,2025,1
E05011474,12-14,weekend,1,2025,4
E05011474,14-16,weekend,1,2025,6
E05011474,16-18,weekend,1,2025,6
E05011474,18-20,weekend,1,2025,4
E05011474,20-22,weekend,1,2025,3
E05011474,06-08,weekend,2,2025,1
E05011474,08-10,weekend,2,2025,1
E05011474,10-12,weekend,2,2025,1
E05011474,12-14,weekend,2,2025,4
E05011474,14-16,weekend,2,2025,6
E05011474,16-18,weekend,2,2025,6
E05011474,18-20,weekend,2,2025,4
E05011474,20-22,weekend,2,2025,3
E05011475,06-08,weekday,1,2025,2
E05011475,08-10,weekday,1,2025,4
E05011475,10-12,weekday,1,2025,6
E05011475,12-14,weekday,1,2025,8
E05011475,14-16,weekday,1,2025,9
E05011475,16-18,weekday,1,2025,9
E05011475,18-20,weekday,1,2025,8
E05011475,20-22,weekday,1,2025,6
E05011475,06-08,weekday,2,2025,2
E05011475,08-10,weekday,2,2025,4
E05011475,10-12,weekday,2,2025,6
E05011475,12-14,weekday,2,2025,8
E05011475,14-16,weekday,2,2025,9
E05011475,16-18,weekday,2,2025,9
E05011475,18-20,weekday,2,2025,8
E05011475,20-22,weekday,2,2025,6
E05011475,06-08,weekend,1,2025,1
E05011475,08-10,weekend,1,2025,1
E05011475,10-12,weekend,1,2025,1
E05011475,12-14,weekend,1,2025,4
E05011475,14-16,weekend,1,2025,6
E05011475,16-18,weekend,1,2025,6
E05011475,18-20,weekend,1,2025,4
E05011475,20-22,weekend,1,2025,3
E05011475,06-08,weekend,2,2025,1
E05011475,08-10,weekend,2,2025,2
E05011475,10-12,weekend,2,2025,1
E05011475,12-14,weekend,2,2025,3
E05011475,14-16,weekend,2,2025,6
E05011475,16-18,weekend,2,2025,6
E05011475,18-20,weekend,2,2025,4
E05011475,20-22,weekend,2,2025,3
E05011476,06-08,weekday,1,2025,2
E05011476,08-10,weekday,1,2025,4
E05011476,10-12,weekday,1,2025,6
E05011476,12-14,weekday,1,2025,8
E05011476,14-16,weekday,1,2025,9
E05011476,16-18,weekday,1,2025,9
E05011476,18-20,weekday,1,2025,8
E05011476,20-22,weekday,1,2025,6
E05011476,06-08,weekday,2,2025,2
E05011476,08-10,weekday,2,2025,4
E05011476,10-12,weekday,2,2025,6
E05011476,12-14,weekday,2,2025,8
E05011476,14-16,weekday,2,2025,9
E05011476,16-18,weekday,2,2025,9
E05011476,18-20,weekday,2,2025,8
E05011476,20-22,weekday,2,2025,6
E05011476,06-08,weekend,1,2025,1
E05011476,08-10,weekend,1,2025,1
E05011476,10-12,weekend,1,2025,1
E05011476,12-14,weekend,1,2025,4
E05011476,14-16,weekend,1,2025,6
E05011476,16-18,weekend,1,2025,6
E05011476,18-20,weekend,1,2025,4
E05011476,20-22,weekend,1,2025,3
E05011476,06-08,weekend,2,2025,1
E05011476,08-10,weekend,2,2025,1
E05011476,10-12,weekend,2,2025,1
E05011476,12-14,weekend,2,2025,4
E05011476,14-16,weekend,2,2025,6
E05011476,16-18,weekend,2,2025,6
E05011476,18-20,weekend,2,2025,4
E05011476,20-22,weekend,2,2025,3
E05011477,06-08,weekday,1,2025,2
E05011477,08-10,weekday,1,2025,4
E05011477,10-12,weekday,1,2025,6
E05011477,12-14,weekday,1,2025,8
E05011477,14-16,weekday,1,2025,9
E05011477,16-18,weekday,1,2025,9
E05011477,18-20,weekday,1,2025,8
E05011477,20-22,weekday,1,2025,6
E05011477,06-08,weekday,2,2025,2
E05011477,08-10,weekday,2,2025,4
E05011477,10-12,weekday,2,2025,6
E05011477,12-14,weekday,2,2025,8
E05011477,14-16,weekday,2,2025,9
E05011477,16-18,weekday,2,2025,9
E05011477,18-20,weekday,2,2025,8
E05011477,20-22,weekday,2,2025,6
E05011477,06-08,weekend,1,2025,1
E05011477,08-10,weekend,1,2025,1
E05011477,10-12,weekend,1,2025,1
E05011477,12-14,weekend,1,2025,4
E05011477,14-16,weekend,1,2025,6
E05011477,16-18,weekend,1,2025,6
E05011477,18-20,weekend,1,2025,4
E05011477,20-22,weekend,1,2025,3
E05011477,06-08,weekend,2,2025,1
E05011477,08-10,weekend,2,2025,2
E05011477,10-12,weekend,2,2025,1
E05011477,12-14,weekend,2,2025,3
E05011477,14-16,weekend,2,2025,6
E05011477,16-18,weekend,2,2025,6
E05011477,18-20,weekend,2,2025,4
E05011477,20-22,weekend,2,2025,3
E05011478,06-08,weekday,1,2025,2
E05011478,08-10,weekday,1,2025,4
E05011478,10-12,weekday,1,2025,6
E05011478,12-14,weekday,1,2025,8
E05011478,14-16,weekday,1,2025,9
E05011478,16-18,weekday,1,2025,9
E05011478,18-20,weekday,1,2025,8
E05011478,20-22,weekday,1,2025,6
E05011478,06-08,weekday,2,2025,2
E05011478,08-10,weekday,2,2025,4
E05011478,10-12,weekday,2,2025,6
E05011478,12-14,weekday,2,2025,8
E05011478,14-16,weekday,2,2025,9
E05011478,16-18,weekday,2,2025,9
E05011478,18-20,weekday,2,2025,8
E05011478,20-22,weekday,2,2025,6
E05011478,06-08,weekend,1,2025,1
E05011478,08-10,weekend,1,2025,1
E05011478,10-12,weekend,1,2025,1
E05011478,12-14,weekend,1,2025,4
E05011478,14-16,weekend,1,2025,6
E05011478,16-18,weekend,1,2025,6
E05011478,18-20,weekend,1,2025,4
E05011478,20-22,weekend,1,2025,3
E05011478,06-08,weekend,2,2025,1
E05011478,08-10,weekend,2,2025,2
E05011478,10-12,weekend,2,2025,1
E05011478,12-14,weekend,2,2025,3
E05011478,14-16,weekend,2,2025,6
E05011478,16-18,weekend,2,2025,6
E05011478,18-20,weekend,2,2025,4
E05011478,20-22,weekend,2,2025,3
E05011479,06-08,weekday,1,2025,2
E05011479,08-10,weekday,1,2025,4
E05011479,10-12,weekday,1,2025,6
E05011479,12-14,weekday,1,2025,8
E05011479,14-16,weekday,1,2025,9
E05011479,16-18,weekday,1,2025,9
E05011479,18-20,weekday,1,2025,8
E05011479,20-22,weekday,1,2025,6
E05011479,06-08,weekday,2,2025,2
E05011479,08-10,weekday,2,2025,4
E05011479,10-12,weekday,2,2025,6
E05011479,12-14,weekday,2,2025,8
E05011479,14-16,weekday,2,2025,9
E05011479,16-18,weekday,2,2025,9
E05011479,18-20,weekday,2,2025,8
E05011479,20-22,weekday,2,2025,6
E05011479,06-08,weekend,1,2025,1
E05011479,08-10,weekend,1,2025,1
E05011479,10-12,weekend,1,2025,1
E05011479,12-14,weekend,1,2025,4
E05011479,14-16,weekend,1,2025,6
E05011479,16-18,weekend,1,2025,6
E05011479,18-20,weekend,1,2025,4
E05011479,20-22,weekend,1,2025,3
E05011479,06-08,weekend,2,2025,1
E05011479,08-10,weekend,2,2025,2
E05011479,10-12,weekend,2,2025,1
E05011479,12-14,weekend,2,2025,3
E05011479,14-16,weekend,2,2025,6
E05011479,16-18,weekend,2,2025,6
E05011479,18-20,weekend,2,2025,4
E05011479,20-22,weekend,2,2025,3
E05011480,06-08,weekday,1,2025,2
E05011480,08-10,weekday,1,2025,4
E05011480,10-12,weekday,1,2025,6
E05011480,12-14,weekday,1,2025,8
E05011480,14-16,weekday,1,2025,9
E05011480,16-18,weekday,1,2025,9
E05011480,18-20,weekday,1,2025,8
E05011480,20-22,weekday,1,2025,6
E05011480,06-08,weekday,2,2025,2
E05011480,08-10,weekday,2,2025,4
E05011480,10-12,weekday,2,2025,6
E05011480,12-14,weekday,2,2025,8
E05011480,14-16,weekday,2,2025,9
E05011480,16-18,weekday,2,2025,9
E05011480,18-20,weekday,2,2025,8
E05011480,20-22,weekday,2,2025,6
E05011480,06-08,weekend,1,2025,1
E05011480,08-10,weekend,1,2025,1
E05011480,10-12,weekend,1,2025,1
E05011480,12-14,weekend,1,2025,4
E05011480,14-16,weekend,1,2025,6
E05011480,16-18,weekend,1,2025,6
E05011480,18-20,weekend,1,2025,4
E05011480,20-22,weekend,1,2025,3
E05011480,06-08,weekend,2,2025,1
E05011480,08-10,weekend,2,2025,1
E05011480,10-12,weekend,2,2025,1
E05011480,12-14,weekend,2,2025,4
E05011480,14-16,weekend,2,2025,6
E05011480,16-18,weekend,2,2025,6
E05011480,18-20,weekend,2,2025,4
E05011480,20-22,weekend,2,2025,3
E05011481,06-08,weekday,1,2025,2
E05011481,08-10,weekday,1,2025,4
E05011481,10-12,weekday,1,2025,6
E05011481,12-14,weekday,1,2025,8
E05011481,14-16,weekday,1,2025,9
E05011481,16-18,weekday,1,2025,9
E05011481,18-20,weekday,1,2025,8
E05011481,20-22,weekday,1,2025,6
E05011481,06-08,weekday,2,2025,2
E05011481,08-10,weekday,2,2025,4
E05011481,10-12,weekday,2,2025,6
E05011481,12-14,weekday,2,2025,8
E05011481,14-16,weekday,2,2025,9
E05011481,16-18,weekday,2,2025,9
E05011481,18-20,weekday,2,2025,8
E05011481,20-22,weekday,2,2025,6
E05011481,06-08,weekend,1,2025,1
E05011481,08-10,weekend,1,2025,1
E05011481,10-12,weekend,1,2025,1
E05011481,12-14,weekend,1,2025,4
E05011481,14-16,weekend,1,2025,6
E05011481,16-18,weekend,1,2025,6
E05011481,18-20,weekend,1,2025,4
E05011481,20-22,weekend,1,2025,3
E05011481,06-08,weekend,2,2025,1
E05011481,08-10,weekend,2,2025,1
E05011481,10-12,weekend,2,2025,1
E05011481,12-14,weekend,2,2025,4
E05011481,14-16,weekend,2,2025,6
E05011481,16-18,weekend,2,2025,6
E05011481,18-20,weekend,2,2025,4
E05011481,20-22,weekend,2,2025,3
E05011482,06-08,weekday,1,2025,2
E05011482,08-10,weekday,1,2025,4
E05011482,10-12,weekday,1,2025,6
E05011482,12-14,weekday,1,2025,8
E05011482,14-16,weekday,1,2025,9
E05011482,16-18,weekday,1,2025,9
E05011482,18-20,weekday,1,2025,8
E05011482,20-22,weekday,1,2025,6
E05011482,06-08,weekday,2,2025,2
E05011482,08-10,weekday,2,2025,4
E05011482,10-12,weekday,2,2025,6
E05011482,12-14,weekday,2,2025,8
E05011482,14-16,weekday,2,2025,9
E05011482,16-18,weekday,2,2025,9
E05011482,18-20,weekday,2,2025,8
E05011482,20-22,weekday,2,2025,6
E05011482,06-08,weekend,1,2025,1
E05011482,08-10,weekend,1,2025,1
E05011482,10-12,weekend,1,2025,1
E05011482,12-14,weekend,1,2025,4
E05011482,14-16,weekend,1,2025,6
E05011482,16-18,weekend,1,2025,6
E05011482,18-20,weekend,1,2025,4
E05011482,20-22,weekend,1,2025,3
E05011482,06-08,weekend,2,2025,1
E05011482,08-10,weekend,2,2025,1
E05011482,10-12,weekend,2,2025,1
E05011482,12-14,weekend,2,2025,4
E05011482,14-16,weekend,2,2025,6
E05011482,16-18,weekend,2,2025,6
E05011482,18-20,weekend,2,2025,4
E05011482,20-22,weekend,2,2025,3
E05011483,06-08,weekday,1,2025,2
E05011483,08-10,weekday,1,2025,4
E05011483,10-12,weekday,1,2025,6
E05011483,12-14,weekday,1,2025,8
E05011483,14-16,weekday,1,2025,9
E05011483,16-18,weekday,1,2025,9
E05011483,18-20,weekday,1,2025,8
E05011483,20-22,weekday,1,2025,6
E05011483,06-08,weekday,2,2025,2
E05011483,08-10,weekday,2,2025,4
E05011483,10-12,weekday,2,2025,6
E05011483,12-14,weekday,2,2025,8
E05011483,14-16,weekday,2,2025,9
E05011483,16-18,weekday,2,2025,9
E05011483,18-20,weekday,2,2025,8
E05011483,20-22,weekday,2,2025,6
E05011483,06-08,weekend,1,2025,1
E05011483,08-10,weekend,1,2025,1
E05011483,10-12,weekend,1,2025,1
E05011483,12-14,weekend,1,2025,4
E05011483,14-16,weekend,1,2025,6
E05011483,16-18,weekend,1,2025,6
E05011483,18-20,weekend,1,2025,4
E05011483,20-22,weekend,1,2025,3
E05011483,06-08,weekend,2,2025,1
E05011483,08-10,weekend,2,2025,1
E05011483,10-12,weekend,2,2025,1
E05011483,12-14,weekend,2,2025,4
E05011483,14-16,weekend,2,2025,6
E05011483,16-18,weekend,2,2025,6
E05011483,18-20,weekend,2,2025,4
E05011483,20-22,weekend,2,2025,3
E05011484,06-08,weekday,1,2025,2
E05011484,08-10,weekday,1,2025,4
E05011484,10-12,weekday,1,2025,6
E05011484,12-14,weekday,1,2025,8
E05011484,14-16,weekday,1,2025,9
E05011484,16-18,weekday,1,2025,9
E05011484,18-20,weekday,1,2025,8
E05011484,20-22,weekday,1,2025,6
E05011484,06-08,weekday,2,2025,2
E05011484,08-10,weekday,2,2025,4
E05011484,10-12,weekday,2,2025,6
E05011484,12-14,weekday,2,2025,8
E05011484,14-16,weekday,2,2025,9
E05011484,16-18,weekday,2,2025,9
E05011484,18-20,weekday,2,2025,8
E05011484,20-22,weekday,2,2025,6
E05011484,06-08,weekend,1,2025,1
E05011484,08-10,weekend,1,2025,1
E05011484,10-12,weekend,1,2025,1
E05011484,12-14,weekend,1,2025,4
E05011484,14-16,weekend,1,2025,6
E05011484,16-18,weekend,1,2025,6
E05011484,18-20,weekend,1,2025,4
E05011484,20-22,weekend,1,2025,3
E05011484,06-08,weekend,2,2025,1
E05011484,08-10,weekend,2,2025,2
E05011484,10-12,weekend,2,2025,1
E05011484,12-14,weekend,2,2025,3
E05011484,14-16,weekend,2,2025,6
E05011484,16-18,weekend,2,2025,6
E05011484,18-20,weekend,2,2025,4
E05011484,20-22,weekend,2,2025,3
E05011485,06-08,weekday,1,2025,2
E05011485,08-10,weekday,1,2025,4
E05011485,10-12,weekday,1,2025,6
E05011485,12-14,weekday,1,2025,8
E05011485,14-16,weekday,1,2025,9
E05011485,16-18,weekday,1,2025,9
E05011485,18-20,weekday,1,2025,8
E05011485,20-22,weekday,1,2025,6
E05011485,06-08,weekday,2,2025,2
E05011485,08-10,weekday,2,2025,4
E05011485,10-12,weekday,2,2025,6
E05011485,12-14,weekday,2,2025,8
E05011485,14-16,weekday,2,2025,9
E05011485,16-18,weekday,2,2025,9
E05011485,18-20,weekday,2,2025,8
E05011485,20-22,weekday,2,2025,6
E05011485,06-08,weekend,1,2025,1
E05011485,08-10,weekend,1,2025,1
E05011485,10-12,weekend,1,2025,1
E05011485,12-14,weekend,1,2025,4
E05011485,14-16,weekend,1,2025,6
E05011485,16-18,weekend,1,2025,6
E05011485,18-20,weekend,1,2025,4
E05011485,20-22,weekend,1,2025,3
E05011485,06-08,weekend,2,2025,1
E05011485,08-10,weekend,2,2025,2
E05011485,10-12,weekend,2,2025,1
E05011485,12-14,weekend,2,2025,3
E05011485,14-16,weekend,2,2025,6
E05011485,16-18,weekend,2,2025,6
E05011485,18-20,weekend,2,2025,4
E05011485,20-22,weekend,2,2025,3
E05011486,06-08,weekday,1,2025,2
E05011486,08-10,weekday,1,2025,4
E05011486,10-12,weekday,1,2025,6
E05011486,12-14,weekday,1,2025,8
E05011486,14-16,weekday,1,2025,9
E05011486,16-18,weekday,1,2025,9
E05011486,18-20,weekday,1,2025,8
E05011486,20-22,weekday,1,2025,6
E05011486,06-08,weekday,2,2025,2
