Ward ID,LSOA_Burglary_Count,Ward Name,Has_Area_Data,Ward_Area,Crime_Density
E05013707,401,Junction,True,1.0574199695490991,379.22491682372225
E05013708,330,Laycock,True,0.863258897129776,382.27234158513426
E05013709,223,Mildmay,True,0.9028736387460071,246.9891582057071
E05013710,301,St Mary's & St James',True,0.7522595977596039,400.12782940416423
E05013711,309,St Peter's & Canalside,True,0.6495943795579371,475.6814555727547
E05013712,391,Tollington,True,0.8180738338756293,477.9519693810953
E05013713,243,Tufnell Park,True,0.8461846525990966,287.1713629567895
E05013714,185,Bellingham,True,2.4409630200977355,75.78975940102225
E05013715,324,Blackheath,True,2.4367445855730456,132.96428436458612
E05013716,502,Brockley,True,1.686306753046324,297.69198225241865
E05013717,274,Catford South,True,2.3701659098153605,115.60372160670602
E05013718,215,Crofton Park,True,1.722098252858403,124.84769649068221
E05013719,481,Deptford,True,1.2961575274999935,371.0968688564766
E05013720,266,Downham,True,2.6696855395328636,99.63720298179544
E05013721,188,Evelyn,True,1.3035457001201673,144.22202457702036
E05013722,229,Forest Hill,True,1.8298024480067216,125.15012221644966
E05013723,182,Grove Park,True,2.4232408109559587,75.1060312194898
E05013724,317,Hither Green,True,2.151063179683868,147.36898618040036
E05013726,211,Lee Green,True,1.7951749655348916,117.53728970765269
E05013728,248,New Cross Gate,True,1.0905281116917118,227.4127529049051
E05013729,353,Perry Vale,True,1.983473938901702,177.97057630889
E05013731,312,Sydenham,True,1.834938644168377,170.03293324905874
E05013732,241,Telegraph Hill,True,1.5419774022140198,156.2928222255168
E05013733,160,Addison,True,0.37394906363495106,427.86575916176633
E05013734,144,Avonmore,True,0.47441477721942105,303.53186054615395
E05013735,173,Brook Green,True,0.6954582752055574,248.7568358416128
E05013736,242,College Park & Old Oak,True,3.4316690685201223,70.51962038529561
E05013737,315,Coningham,True,0.5786918050789928,544.3311918975625
E05013738,262,Fulham Reach,True,0.9129545476311947,286.98033289806216
E05013739,212,Fulham Town,True,0.4598653835718598,461.00447559969973
E05013740,216,Grove,True,0.5107680601657317,422.8925354688648
E05013741,178,Hammersmith Broadway,True,0.7596171427382484,234.3285715727138
E05013742,79,Lillie,True,0.4204669180200262,187.88636302710822
E05013743,234,Munster,True,0.7546089747929603,310.0943771099487
E05013744,169,Palace & Hurlingham,True,1.896595914207696,89.1070146961694
E05013745,145,Parsons Green & Sandford,True,0.7327596432680727,197.88207679302175
E05013746,164,Ravenscourt,True,0.8497212985850205,193.00445954820404
E05013747,155,Sands End,True,0.8527822879272623,181.7579963776413
E05013748,280,Shepherd's Bush Green,True,0.6012939671450096,465.6624135603118
E05013749,235,Walham Green,True,0.4810409976302747,488.52384964622
E05013750,56,Wendell Park,True,0.5666393058614214,98.82830121512164
E05013751,198,West Kensington,True,0.5544864163531356,357.08719665713113
E05013752,99,White City,True,0.5812975325006585,170.30865342592494
E05013753,114,Wormholt,True,0.6467011784532773,176.27925199186294
E05013754,140,Beddington,True,5.097855930682443,27.46252579587089
E05013755,176,Belmont,True,2.384907355285774,73.79741590796957
E05013756,140,Carshalton Central,True,2.170370265645985,64.5051225664164
E05013757,122,Carshalton South & Clockhouse,True,7.0138288161337945,17.394208384351415
E05013758,160,Cheam,True,3.926751209232321,40.74615158297232
E05013759,81,Hackbridge,True,1.0736566839113149,75.44311064587075
E05013760,74,North Cheam,True,1.6271069768701012,45.47949277578922
E05013761,65,St Helier East,True,1.113722359827565,58.36284009783533
E05013762,152,St Helier West,True,1.4474579141254054,105.01168877980308
E05013763,143,South Beddington & Roundshaw,True,2.88687201473131,49.534582506703
E05013764,121,Stonecot,True,1.5604268818785394,77.54288355653847
E05013765,161,Sutton Central,True,1.1392676099207988,141.31886011504585
E05013766,123,Sutton North,True,1.9908931634999207,61.78131617257166
E05013767,153,Sutton South,True,1.3958480917040643,109.61078136605552
E05013768,143,Sutton West & East Cheam,True,1.5766193515962779,90.70039629744298
E05013769,134,The Wrythe,True,1.3863081777071369,96.65960437572203
E05013770,142,Wallington North,True,1.6141650579822084,87.9711769857709
E05013771,172,Wallington South,True,1.7443205602499752,98.60572874022137
E05013772,108,Worcester Park North,True,1.3142266511383716,82.1776060517806
E05013773,90,Worcester Park South,True,1.3387036225791296,67.22921973319765
E05013774,210,Barnes,True,3.1003744624654934,67.73375362955444
E05013779,154,Hampton North,True,2.006084426800548,76.76646004655477
E05013781,164,Heathfield,True,1.8363838499630438,89.30594766627925
E05013782,223,Kew,True,3.5703055000593884,62.45964105768837
E05013783,264,Mortlake & Barnes Common,True,1.914484115762179,137.89615585026593
E05013784,165,North Richmond,True,2.725451491891376,60.54042806885375
E05013785,178,St Margarets & North Twickenham,True,1.9459616932436457,91.47148200193958
E05013787,135,South Twickenham,True,1.7509078503121853,77.10285836911955
E05013789,163,Twickenham Riverside,True,2.0170063084417116,80.81283599253078
E05013790,125,West Twickenham,True,1.5450068947964573,80.90578781298434
E05013791,113,Whitton,True,1.6940298993820189,66.70484389987587
E05013792,268,Abbey Road,True,1.2059779665032613,222.22628227368634
E05013793,585,Bayswater,True,0.6562754721225619,891.3939722719807
E05013794,342,Church Street,True,0.44084645719740545,775.7803072167069
E05013795,235,Harrow Road,True,0.4928128357788483,476.8544626655324
E05013799,232,Little Venice,True,0.6362841903057858,364.6169487387473
E05013800,325,Maida Vale,True,0.685763811373025,473.9241042032976
E05013803,129,Pimlico South,True,0.6476229721472828,199.1899693926588
E05013804,251,Queen's Park,True,0.5832323827716249,430.3601916052791
E05013807,213,Vincent Square,True,0.7147053946835388,298.02489471107646
E05013809,277,Westbourne,True,0.6398140844673754,432.9382655441128
E05013810,118,Abbey,True,1.3566951617154672,86.97606015694448
E05013811,83,Cannon Hill,True,2.2400962923422774,37.05197865097754
E05013812,153,Colliers Wood,True,1.1061283960109638,138.32028953579407
E05013813,206,Cricket Green,True,2.915276168416382,70.6622591134829
E05013814,105,Figge's Marsh,True,1.0687241186856173,98.24799325118204
E05013815,137,Graveney,True,0.9811260890161908,139.63546738154182
E05013816,126,Hillside,True,1.1145062491546949,113.05454778343827
E05013817,146,Lavender Fields,True,1.2140480097707722,120.2588355855603
E05013818,146,Longthornton,True,1.513076974662118,96.49211668996745
E05013819,113,Lower Morden,True,2.4812789394529124,45.54103055616751
E05013820,112,Merton Park,True,1.702640861143287,65.78016689015344
E05013821,81,Pollards Hill,True,2.143768778921906,37.7839255783614
E05013822,94,Ravensbury,True,1.5955315804608536,58.914534285086994
E05013823,152,Raynes Park,True,1.863499590893885,81.56696182964468
E05013824,127,St Helier,True,1.4023121784013077,90.56471301902627
E05013825,209,Village,True,6.659587623131207,31.383324588157052
E05013826,67,Wandle,True,0.8106015255048438,82.65466803590371
E05013827,138,West Barnes,True,1.9350267770505534,71.3168425557114
E05013828,195,Wimbledon Park,True,2.0133094227593773,96.85545490207822
E05013829,136,Wimbledon Town & Dundonald,True,1.4664269015146096,92.74243391166065
E05013882,239,Cann Hall,True,0.9947837302130402,240.2532256421367
E05013883,154,Cathall,True,0.8948255345107176,172.10058727727946
E05013884,185,Chapel End,True,1.6128913752525036,114.7008427464854
E05013885,120,Chingford Green,True,3.822148495398506,31.395954433604107
E05013886,90,Endlebury,True,1.6334047875574154,55.09963034612229
E05013887,170,Forest,True,2.137352723688295,79.53764398168296
E05013888,162,Grove Green,True,0.9105189123307892,177.92052181025517
E05013889,101,Hale End & Highams Park South,True,1.7892098821477578,56.44949818785941
E05013890,99,Hatch Lane & Highams Park North,True,2.728884521454931,36.27855969046913
E05013891,255,High Street,True,0.819303735617129,311.23988444642555
E05013892,174,Higham Hill,True,3.0452762852271067,57.13767280955385
E05013893,286,Hoe Street,True,1.0678453477949672,267.8290452738047
E05013894,200,Larkswood,True,2.1684876013368037,92.23017917036111
E05013895,308,Lea Bridge,True,2.486066544175852,123.89048906255407
E05013896,275,Leyton,True,1.960444722694572,140.27429430502931
E05013897,216,Leytonstone,True,1.3096511642990565,164.92941470838628
E05013898,72,Markhouse,True,0.750748904856294,95.90423580275754
E05013899,179,St James,True,3.104096204098267,57.66573850503422
E05013900,121,Upper Walthamstow,True,1.671113541963913,72.40680956830697
E05013901,263,Valley,True,2.198033739627246,119.6523944371304
E05013902,191,William Morris,True,0.9458357002977359,201.9378206382735
E05013903,154,Wood Street,True,0.7100884613818711,216.87438731268432
E05013904,212,Beckton,True,5.954146123635431,35.605441250165164
E05013905,209,Boleyn,True,0.7570969157298014,276.0544861004156
E05013906,273,Canning Town North,True,1.9069109468766625,143.1634762216599
E05013907,169,Canning Town South,True,0.7053029851592144,239.61333434857093
E05013908,219,Custom House,True,1.5495924058932344,141.32748661333392
E05013909,337,East Ham,True,0.9737524537004498,346.08385192698006
E05013910,198,East Ham South,True,1.8605969552853328,106.41745889003437
E05013911,155,Forest Gate North,True,0.8083492280062604,191.7488068644504
E05013912,298,Forest Gate South,True,1.240274120384564,240.26946551751078
E05013913,162,Green Street East,True,0.7629964618368982,212.32077486963485
E05013914,190,Green Street West,True,0.812747130220896,233.77504876376497
E05013915,211,Little Ilford,True,1.961283806243575,107.58259428253066
E05013916,195,Manor Park,True,1.3263636843573832,147.01850050612367
E05013918,231,Plaistow North,True,0.9891653746598983,233.53021235647682
E05013919,243,Plaistow South,True,1.1669605396106506,208.2332621813206
E05013920,276,Plaistow West & Canning Town East,True,1.2382645202843856,222.89260128087378
E05013921,70,Plashet,True,0.7064862209022389,99.08190411782476
E05013922,152,Royal Albert,True,3.545782060739108,42.867834908137596
E05013923,212,Royal Victoria,True,2.7529697070401347,77.00774892577098
E05013926,117,Wall End,True,1.423795314329636,82.17473313928342
E05013928,64,Alexandra,True,1.2835304381146102,49.86247158580064
E05013929,57,Berrylands,True,1.214468355567968,46.93411708808413
E05013930,116,Canbury Gardens,True,0.7730336825414846,150.05814445061375
E05013931,53,Chessington South & Malden Rushett,True,7.449929567314823,7.114161217379507
E05013932,122,Coombe Hill,True,4.185798242825243,29.14617306486683
E05013933,128,Coombe Vale,True,1.6857361585258956,75.93121815215173
E05013934,55,Green Lane & St James,True,1.3199749918376704,41.667456080686
E05013935,57,Hook & Chessington North,True,2.0497403691893386,27.808399959719384
E05013936,66,King George's & Sunray,True,2.3360735445549445,28.252535179740647
E05013937,119,Kingston Gate,True,1.0838769667014219,109.79105900013208
E05013938,246,Kingston Town,True,1.490245338880808,165.07349064064107
E05013939,86,Motspur Park & Old Malden East,True,1.5393633481954403,55.86725193945652
E05013940,159,New Malden Village,True,1.6728214962405834,95.04899378524772
E05013941,143,Norbiton,True,1.34961158213541,105.95641138003545
E05013942,53,Old Malden,True,1.7171261269863267,30.86552534904271
E05013943,136,St Mark's & Seething Wells,True,1.8130419050892002,75.01205549537968
E05013944,152,Surbiton Hill,True,1.678432031905734,90.5607120875877
E05013945,121,Tolworth,True,1.424970996791051,84.9140089675402
E05013946,87,Tudor,True,1.151710048868309,75.5398462360277
E05013967,183,Beam Park,True,2.0324406055714803,90.03953153580308
E05013968,76,Cranham,True,5.279695038199323,14.394770805913883
E05013969,177,Elm Park,True,4.116989874126835,42.992575986730984
E05013970,84,Emerson Park,True,3.5056686095073766,23.961192387720825
E05013971,280,Gooshays,True,7.7772145308627865,36.00260721738602
E05013972,50,Hacton,True,1.7987719014923755,27.796742854675916
E05013973,201,Harold Wood,True,9.06241302295391,22.17952321207312
E05013974,153,Havering-atte-Bower,True,10.859136904598444,14.08951755044272
E05013975,378,Heaton,True,3.2302215108381063,117.01983864937019
E05013976,125,Hylands & Harrow Lodge,True,2.947816739005264,42.40426426311055
E05013977,185,Marshalls & Rise Park,True,3.957412656441759,46.747715252505316
E05013978,161,Mawneys,True,3.0161872058391173,53.37864960381631
E05013979,182,Rainham & Wennington,True,18.74467827094423,9.709422448829903
E05013980,213,Rush Green & Crowlands,True,3.745711540520954,56.865030234115665
E05013981,141,St Alban's,True,1.0881676884676494,129.57561733757714
E05013982,165,St Andrew's,True,2.878922304669406,57.313113220312275
E05013983,212,St Edward's,True,1.8297371129026727,115.8636388282499
E05013984,106,South Hornchurch,True,2.9497666781390284,35.93504557007
E05013985,172,Squirrels Heath,True,2.9798295341288554,57.72142266194556
E05013986,156,Upminster,True,22.510998836369122,6.9299457182665725
E05013987,278,Beckenham Town & Copers Cope,True,3.0051707642909524,92.5072223193919
E05013988,178,Bickley & Sundridge,True,6.441809188378485,27.63198890167774
E05013989,86,Biggin Hill,True,8.65519499274381,9.936229059206541
E05013990,180,Bromley Common & Holwood,True,6.973073857601232,25.813580018772495
E05013992,133,Chelsfield,True,8.98793671770568,14.797611974503361
E05013993,230,Chislehurst,True,10.017346993244365,22.960171006865444
E05013994,172,Clock House,True,2.4362139836814687,70.60135158574344
E05013995,196,Crystal Palace & Anerley,True,2.0205399292115525,97.0037746675377
E05013996,66,Darwin,True,33.58450128615556,1.9651922009396336
E05013997,136,Farnborough & Crofton,True,5.5305841545231225,24.59053080112234
E05013998,159,Hayes & Coney Hall,True,11.8364232603881,13.433112056081256
E05013999,208,Kelsey & Eden Park,True,4.9638861304109705,41.90265339200665
E05014000,145,Mottingham,True,2.992080106466359,48.46126936462431
E05014001,211,Orpington,True,3.298871344720258,63.96126976509679
E05014002,392,Penge & Cator,True,3.0511930235570244,128.47433675074862
E05014003,150,Petts Wood & Knoll,True,4.796380385388593,31.273582982899157
E05014004,156,Plaistow,True,2.2537481418770993,69.21802711729399
E05014005,153,Shortlands & Park Langley,True,4.549363157668262,33.63108081229085
E05014006,258,St Mary Cray,True,8.826705524807933,29.229478572144167
E05014007,328,St Paul's Cray,True,8.638105966718912,37.97128690753803
E05014008,158,West Wickham,True,3.7277337423403556,42.385001430065664
E05014009,408,Balham,True,1.4462844959214984,282.1021736391105
E05014010,354,Battersea Park,True,2.0059709455532344,176.47314423209104
E05014011,323,East Putney,True,1.6383714218442447,197.14699346770388
E05014012,246,Falconbrook,True,0.8536566865539309,288.17205309204667
E05014013,218,Furzedown,True,1.5494049863830899,140.69917285402332
E05014014,370,Lavender,True,0.7836610669481514,472.14288881404894
E05014015,156,Nine Elms,True,0.9716544941376314,160.55089637438877
E05014016,159,Northcote,True,1.4287045887508731,111.28962645735943
E05014017,251,Roehampton,True,4.099916063505105,61.22076552596904
E05014018,305,St Mary's,True,1.282659078816088,237.78726946018983
E05014019,187,Shaftesbury & Queenstown,True,1.4271282826893883,131.03236917679402
E05014020,175,South Balham,True,1.5296454792499217,114.4055942203112
E05014021,137,Southfields,True,1.1410487341359359,120.06498574641849
E05014022,277,Thamesfield,True,1.8547158799985273,149.3490205088555
E05014023,223,Tooting Bec,True,1.144311908596505,194.87693724476642
E05014024,354,Tooting Broadway,True,1.628416061601437,217.3891601461269
E05014025,208,Trinity,True,0.9948541605955477,209.07587085476464
E05014026,156,Wandle,True,0.8312057369453222,187.67916662040784
E05014027,256,Wandsworth Common,True,2.787855570956894,91.82685167299805
E05014028,334,Wandsworth Town,True,1.573973455973598,212.20179967609477
E05014029,198,West Hill,True,1.683835828210539,117.58866077248179
E05014030,251,West Putney,True,2.5264774227935622,99.3478104080842
E05014054,101,Alibon,True,1.4327077184848034,70.49588600444976
E05014055,203,Barking Riverside,True,5.5585369259650035,36.520401448040694
E05014056,153,Beam,True,3.1857872387681447,48.02580603567263
E05014057,109,Becontree,True,0.9148683816903724,119.14282117675141
E05014058,159,Chadwell Heath,True,3.526813449722239,45.08318975944768
E05014059,74,Eastbrook & Rush Green,True,3.3664318562661113,21.98173115022662
E05014060,255,Eastbury,True,2.128489442719787,119.80327216195191
E05014061,137,Gascoigne,True,0.9544864595682269,143.53268045517748
E05014062,112,Goresbrook,True,1.606779002231206,69.7046699293895
E05014063,120,Heath,True,1.0794604827120868,111.16664474692618
E05014064,132,Longbridge,True,1.6461933751058864,80.18499041250818
E05014065,190,Mayesbrook,True,1.677082909571897,113.29195409218057
E05014067,165,Parsloes,True,2.1515267093693264,76.68972887088452
E05014068,64,Thames View,True,1.6056903101722106,39.858246384469986
E05014069,208,Valence,True,1.506283631391299,138.08820308820458
E05014070,214,Village,True,2.234049694586308,95.79016998528657
E05014071,211,Whalebone,True,1.690455348649774,124.81844029097432
E05014072,256,Abbey Wood,True,2.708905726161517,94.50310416034617
E05014073,201,Blackheath Westcombe,True,2.678846480713911,75.03229522373884
E05014074,108,Charlton Hornfair,True,1.334712242066277,80.91631783702267
E05014075,110,Charlton Village & Riverside,True,2.4014978857603704,45.80474571817973
E05014076,218,East Greenwich,True,1.3086518751458105,166.58364546011165
E05014077,104,Eltham Page,True,1.5184586907077096,68.49050332184449
E05014078,116,Eltham Park & Progress,True,2.550702043800278,45.47767556071433
E05014079,257,Eltham Town & Avery Hill,True,5.24802528103766,48.970800679753005
E05014080,221,Greenwich Creekside,True,0.6839996257221534,323.0995920014905
E05014082,357,Greenwich Peninsula,True,3.151146482708847,113.29209922767825
E05014083,156,Kidbrooke Park,True,1.8271172782811438,85.3803977743326
E05014084,163,Kidbrooke Village & Sutcliffe,True,1.2870526748407394,126.6459432362935
E05014085,85,Middle Park & Horn Park,True,2.211430639563639,38.436656560375894
E05014086,100,"Mottingham, Coldharbour & New Eltham",True,2.776785799354637,36.012860633053286
E05014087,305,Plumstead & Glyndon,True,1.7917327395405018,170.226280554665
E05014088,227,Plumstead Common,True,2.4500793759529356,92.6500595156067
E05014089,123,Shooters Hill,True,2.506625379059595,49.06995717331548
E05014090,112,Thamesmead Moorings,True,2.9081516167186234,38.51243496251196
E05014091,124,West Thamesmead,True,2.4208304874630695,51.22209119645832
E05014099,255,Clapham Common & Abbeville,True,1.079160698126635,236.2947431672283
E05014100,280,Clapham East,True,0.6291222960656626,445.06449978173384
E05014101,187,Clapham Park,True,0.9424906194915761,198.4104628021408
E05014102,389,Clapham Town,True,1.2446782641917022,312.53056407522126
E05014103,170,Gipsy Hill,True,1.0475366169850593,162.28549651016607
E05014104,331,Herne Hill & Loughborough Junction,True,2.0779336718857286,159.29286121034696
E05014105,284,Kennington,True,1.0225427813820078,277.738990652462
E05014106,225,Knight's Hill,True,1.6542769122819558,136.0110863722499
E05014107,161,Myatt's Fields,True,0.8184282934559876,196.718516805111
E05014108,175,Oval,True,0.7898641453929105,221.55708803942213
E05014109,230,St Martin's,True,0.8712840082002999,263.97821816457025
E05014110,185,Stockwell East,True,0.6184606982297607,299.1297596266525
E05014111,284,Stockwell West & Larkhall,True,0.9729462455609245,291.8969072502745
E05014112,226,Streatham Common & Vale,True,1.941884279016471,116.38180629098294
E05014113,153,Streatham Hill East,True,0.8412364115466386,181.87515174088205
E05014114,269,Streatham Hill West & Thornton,True,0.9146906667170157,294.08849328865233
E05014115,341,Streatham St Leonard's,True,1.467017732031146,232.44436147876112
E05014116,104,Streatham Wells,True,0.9489997252251393,109.5890728264723
E05014117,220,Vauxhall,True,0.8061350670149293,272.90712065739433
E05014118,455,Waterloo & South Bank,True,1.4871561661544752,305.95307362813827
E05014119,140,West Dulwich,True,1.4834959631428346,94.37167574315836
