name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
london,2023-12-11,11.1,6.3,9.6,11.1,5,8.9,6,78.3,1.987,100,4.17,rain,0,0,56.7,36.7,255.6,1003.3,74.3,15.8,21.2,1.9,2,,2023-12-11T07:55:47,2023-12-11T15:51:23,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-12-12,11.6,7.8,9.4,11.6,5.8,8.1,8.4,93.9,5.645,100,41.67,rain,0,0,29.2,16.4,198.6,997.8,83.9,12.1,13.7,1.1,1,,2023-12-12T07:56:48,2023-12-12T15:51:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03768099999,EGLC,03772099999,03770099999"
london,2023-12-13,8.6,6.5,7.8,6.9,3.4,5.1,5.8,87.6,6.165,100,25,rain,0,0,55.4,24.6,332.2,1002.7,97.6,13.3,8.5,0.7,1,,2023-12-13T07:57:46,2023-12-13T15:51:19,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-12-14,8.1,4,6,7.1,1.6,4.5,4.5,89.9,0.598,100,12.5,rain,0,0,22.3,13.1,264.9,1021.5,77.9,12.5,12.5,1.1,1,,2023-12-14T07:58:41,2023-12-14T15:51:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03684099999,03672099999,03772099999,03770099999"
london,2023-12-15,9.1,5.1,7.5,7.8,3.9,6.2,4.8,83.5,0,0,0,,0,0,20.1,13.2,243.8,1035.5,75.2,14.6,12.9,0.9,1,,2023-12-15T07:59:33,2023-12-15T15:51:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-16,11.1,6.6,10,11.1,4,9.2,8.3,88.6,0,0,0,,0,0,36.6,22.3,239.1,1038.5,94.1,13.1,9.3,0.8,1,,2023-12-16T08:00:23,2023-12-16T15:51:37,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03684099999,03672099999,03761099999,EGLC,03658099999,03772099999,03770099999"
london,2023-12-17,11.1,9.5,10.3,11.1,6.6,9.7,6.8,79.2,0,0,0,,0,0,44.7,25.8,230.4,1034,95.8,16.1,19.9,1.7,2,,2023-12-17T08:01:09,2023-12-17T15:51:50,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-18,12.6,10,11.2,12.6,10,11.2,7.9,80,0,0,0,,0,0,37.6,24.3,228.6,1028.2,97.4,15.7,13.6,1.3,1,,2023-12-18T08:01:52,2023-12-18T15:52:06,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-19,12.8,5.8,10.3,12.8,2.5,9.4,8.5,88.8,15.572,100,41.67,rain,0,0,39.8,21.6,260.2,1020.2,76.1,11.6,5,0.4,0,,2023-12-19T08:02:33,2023-12-19T15:52:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03768399999,03781099999,03672099999,03684099999,EGLC,03772099999,03770099999"
london,2023-12-20,11,4.7,8.2,11,1.3,6.4,5.6,83.3,0,0,0,,0,0,38.9,28.8,262.3,1018.1,46.4,18.5,15.4,1.3,1,,2023-12-20T08:03:10,2023-12-20T15:52:49,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-21,14.3,10.5,12.1,14.3,10.5,12.1,7,71.6,0.001,100,4.17,rain,0,0,62.6,35.1,277.5,1008,78.9,21.5,14.4,1.3,1,,2023-12-21T08:03:44,2023-12-21T15:53:16,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-22,12.5,9.1,11,12.5,6.6,10.7,6.5,73.7,0.2,100,8.33,rain,0,0,47,34.7,276.6,1012.7,82.6,21.4,15.4,1.4,1,,2023-12-22T08:04:15,2023-12-22T15:53:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-23,12.1,9.3,10.8,12.1,6.3,10,6.6,75.2,0,0,0,,0,0,45.6,30.4,260.5,1013.1,79.3,25.6,22.9,1.9,2,,2023-12-23T08:04:42,2023-12-23T15:54:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-24,15.1,11.5,13.4,15.1,11.5,13.4,10.5,82.3,0.602,100,16.67,rain,0,0,54.9,37,247.8,1006.2,99.2,21.9,9.8,0.8,1,,2023-12-24T08:05:06,2023-12-24T15:54:55,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-25,14,11.1,12.5,14,11.1,12.5,10.6,88.5,6.967,100,50,rain,0,0,50.1,26.8,244.7,1007.1,97.6,15.9,6.6,0.5,0,,2023-12-25T08:05:27,2023-12-25T15:55:35,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-26,10.6,5.6,8,10.6,4.2,6.4,4.7,80.3,0.005,100,4.17,rain,0,0,39.4,20.8,251.8,1015.1,43,16,18.4,1.5,1,,2023-12-26T08:05:45,2023-12-26T15:56:17,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-27,12.3,7.3,10.5,12.3,5.2,10,8.2,85.8,4,100,50,rain,0,0,70.1,36.2,199.2,1006.6,91.8,11.5,3.5,0.2,0,,2023-12-27T08:05:59,2023-12-27T15:57:03,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-28,12.6,10.6,11.7,12.6,10.6,11.7,7.4,75.1,0.231,100,33.33,rain,0,0,60.8,36.6,231.3,1004.9,83.7,11.1,21.3,1.8,1,,2023-12-28T08:06:10,2023-12-28T15:57:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-29,11.6,7,9.8,11.6,4,8.8,5.5,74.9,3.177,100,8.33,rain,0,0,49.2,32.2,244.8,1006.8,61.1,20,13.4,1.2,1,,2023-12-29T08:06:17,2023-12-29T15:58:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-30,12.1,6.1,9.8,12.1,3.3,8.9,7.2,83.7,0.206,100,29.17,rain,0,0,62.5,35.4,195.7,1004.5,81.3,14.6,10,0.9,1,,2023-12-30T08:06:22,2023-12-30T15:59:39,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2023-12-31,12.1,6.5,8.5,12.1,3.5,5.6,5.5,81.8,7.999,100,41.67,rain,0,0,67,40.1,221.2,988.9,83.7,15.9,15.5,1.4,2,,2023-12-31T08:06:22,2023-12-31T16:00:37,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-01,11.1,7,8.6,11.1,3.7,5.9,5.4,80.3,1.636,100,33.33,rain,0,0,53.6,30.2,225.3,999.3,64.2,13.3,20,1.9,2,,2024-01-01T08:06:20,2024-01-01T16:01:38,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
london,2024-01-02,13.6,10.6,11.7,13.6,10.6,11.7,9,83.9,8.01,100,33.33,rain,0,0,90.7,58.7,235.4,985.7,91.9,13.6,7.2,0.7,0,,2024-01-02T08:06:14,2024-01-02T16:02:41,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2024-01-03,11.8,8.8,10,11.8,5.8,8.5,6.8,80.7,1.799,100,16.67,rain,0,0,48.2,26.5,249.6,990.7,75.9,14.3,19.8,1.7,2,,2024-01-03T08:06:04,2024-01-03T16:03:47,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-04,9,6.1,8,7.7,3.4,5.6,5.8,86.3,21.797,100,41.67,rain,0,0,38.9,22.2,235.1,998.9,55.9,12.6,18.6,1.6,1,,2024-01-04T08:05:52,2024-01-04T16:04:56,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-05,7.8,5.5,6.6,6.1,1.4,3.9,4.2,84.8,1.41,100,37.5,rain,0,0,46.4,27.6,308.3,1001.4,96.3,12.5,16,1.5,1,,2024-01-05T08:05:36,2024-01-05T16:06:07,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-06,6.8,5.1,6.1,6.3,2.6,4.2,2.9,79.4,0.205,100,20.83,rain,0,0,25.9,14.2,353.7,1016,96.3,16.7,14.4,1.4,1,,2024-01-06T08:05:16,2024-01-06T16:07:21,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-07,5.1,3,4,1.5,-0.7,0.6,-1.1,69.6,0,0,0,,0,0,33.5,22,23.9,1026.8,70,19,25,2.3,2,,2024-01-07T08:04:54,2024-01-07T16:08:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-08,3.8,2,3.1,0.7,-2.8,-0.9,-2.8,65.6,0.001,100,4.17,rain,0.2,0,46.4,24.8,49.7,1031.5,92.3,17.6,11.5,0.9,1,,2024-01-08T08:04:28,2024-01-08T16:09:55,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-09,4.1,2.1,2.9,-0.5,-2.6,-1.7,-2.8,66.5,0,0,0,,0,0,48.2,27.6,65.4,1030.3,53.8,15.6,22.5,2,2,,2024-01-09T08:03:59,2024-01-09T16:11:15,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-10,5.6,1.3,3.1,1.8,-2.6,-0.5,-3.2,63.7,0,0,0,,0,0,44.6,21.7,45.8,1029,17.7,16.4,24.6,2.1,2,,2024-01-10T08:03:27,2024-01-10T16:12:38,0.97,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-11,5.6,0.6,3.2,2.7,-2.5,0.3,0.4,82,0,0,0,,0,0,33.5,18.1,30.4,1036.2,60.9,11.6,15.5,1.3,1,,2024-01-11T08:02:51,2024-01-11T16:14:03,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2024-01-12,6.1,4.5,5.5,4.8,2.1,3,2.2,79.5,0,0,0,,0,0,35.3,18.6,40.2,1035.6,98.9,15,8.7,0.8,1,,2024-01-12T08:02:13,2024-01-12T16:15:29,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-13,4.5,1.1,3.3,4.1,-1.5,1.1,0.6,82.6,0,0,0,,0,0,22.3,13.8,272.6,1025.4,99.4,8.4,13.8,1.2,1,,2024-01-13T08:01:31,2024-01-13T16:16:58,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-01-14,6.3,3.1,4.4,4,0.3,1.6,1.3,80.4,0.002,100,8.33,rain,0,0,27.7,17.5,283.2,1013.3,86.9,12.5,21.3,1.8,1,,2024-01-14T08:00:47,2024-01-14T16:18:28,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2024-01-15,3.3,-1.7,1,0.5,-4.4,-2.1,-4.6,67.1,0,0,0,,0,0,29.5,18.9,306.2,1011.1,3.7,20,34.7,2.9,2,,2024-01-15T07:59:59,2024-01-15T16:20:00,0.14,Clear,Clear conditions throughout the day.,clear-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-16,4.2,-2.9,0.1,1.1,-5,-1.9,-4.7,71,0,0,0,,0,0,22.3,14.3,221.2,1007.9,11.1,18.6,35.8,3.1,2,,2024-01-16T07:59:09,2024-01-16T16:21:34,0.18,Clear,Clear conditions throughout the day.,clear-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-17,3,-0.4,1.3,2,-4.3,-0.8,-2.4,76.5,0,0,0,,0,0,25.9,15.6,28.9,993.2,78.6,16.5,18.8,1.6,1,,2024-01-17T07:58:15,2024-01-17T16:23:09,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-18,3.3,-3.5,-0.4,0,-6.6,-3.7,-5.7,68,0,0,0,,0,0,30.2,14.5,311,1006.8,1.9,17,35.3,2.9,2,,2024-01-18T07:57:19,2024-01-18T16:24:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-19,5.6,-3.4,0.4,2.4,-6.1,-2.5,-3.1,78.3,0,0,0,,0,0,24.1,16,241.9,1021.8,5,22.2,37.1,3.1,2,,2024-01-19T07:56:20,2024-01-19T16:26:23,0.28,Clear,Clear conditions throughout the day.,clear-day,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-20,6.1,0.1,4,2.3,-2.8,0.2,-1,70.3,0,0,0,,0,0,48.2,25.2,202.4,1022.9,42.3,19.4,31,2.7,2,,2024-01-20T07:55:18,2024-01-20T16:28:02,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-21,12.6,4.5,9.5,12.6,0,7.7,6,78.9,0.612,100,25,rain,0,0,83.5,46,210,1009.9,92,10.5,26.3,2.2,2,,2024-01-21T07:54:14,2024-01-21T16:29:42,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-22,13.1,7.3,10.1,13.1,3.4,8.3,5.5,73.5,6.816,100,16.67,rain,0,0,74.2,44.2,247.9,1007.8,57.6,12.9,41.8,3.6,4,,2024-01-22T07:53:07,2024-01-22T16:31:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-23,13.5,5.1,9.5,13.5,2.3,7.9,7.2,85.2,0.012,100,16.67,rain,0,0,72.4,43,223.1,1018.5,70.1,9.4,11.3,1,1,,2024-01-23T07:51:57,2024-01-23T16:33:06,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-24,13.5,7.5,11,13.5,6,10.6,5.2,68,2.788,100,8.33,rain,0,0,74.2,49.5,262.3,1023.2,70.4,12.6,48.4,4.1,3,,2024-01-24T07:50:45,2024-01-24T16:34:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-25,13,5.1,10,13,4.4,9.5,8.1,88,0,0,0,,0,0,44.6,24.1,206,1024.9,87.1,10.2,29.5,2.4,1,,2024-01-25T07:49:30,2024-01-25T16:36:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-26,12.6,3.6,9.1,12.6,1.4,7.4,3.3,68.3,2.002,100,12.5,rain,0,0,53.6,36,261,1027,32.9,17.5,64.5,5.7,3,,2024-01-26T07:48:13,2024-01-26T16:38:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F6665,03781099999,03672099999,03772099999,03770099999"
london,2024-01-27,8.6,1.1,5,6.5,-0.7,3.1,2.1,81.8,0,0,0,,0,0,33.5,18.5,179.4,1032.7,28.6,15.3,46,4,3,,2024-01-27T07:46:54,2024-01-27T16:40:05,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F6665,03781099999,03672099999,D4121,03772099999,03770099999"
london,2024-01-28,11.5,3.1,7,11.5,0.3,5.3,4.1,82.4,0,0,0,,0,0,31.7,14.5,169.7,1022.7,29.1,14.8,51.8,4.6,3,,2024-01-28T07:45:32,2024-01-28T16:41:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-01-29,12.1,8.6,10.8,12.1,7.1,10.5,8.8,87.3,0,0,0,,0,0,35.3,21.4,182.3,1021.9,95.5,8.4,35.6,3.1,2,,2024-01-29T07:44:08,2024-01-29T16:43:39,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-01-30,12.5,7.6,9.1,12.5,4.9,7.5,5.4,77.5,0,0,0,,0,0,61.2,29.5,258.8,1027.3,95.8,21.8,15.6,1.4,1,,2024-01-30T07:42:42,2024-01-30T16:45:26,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-01-31,12.1,6.8,8.8,12.1,4.2,7.5,4.1,72.5,0.199,100,4.17,rain,0,0,42.5,26.5,231.9,1029.7,98.1,19.4,26.4,2.3,1,,2024-01-31T07:41:14,2024-01-31T16:47:14,0.69,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-01,11,4.5,7.7,11,2.4,6.2,2.4,69.9,0.001,100,4.17,rain,0,0,31.7,17.5,281,1032.4,24.9,14.7,66.3,5.8,3,,2024-02-01T07:39:44,2024-02-01T16:49:03,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-02,13.6,5.1,9.8,13.6,1.9,8.5,7.1,82.9,0,0,0,,0,0,42.5,29.1,253.3,1029.8,77,20.6,56.6,5,5,,2024-02-02T07:38:11,2024-02-02T16:50:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-03,13.1,10.7,12.1,13.1,10.7,12.1,9.4,83.6,0.002,100,4.17,rain,0,0,42.5,26.1,257.9,1027.3,95.1,24.3,20.4,1.8,1,,2024-02-03T07:36:37,2024-02-03T16:52:41,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-04,13.6,11.1,11.9,13.6,11.1,11.9,9.4,85.1,0.202,100,8.33,rain,0,0,50,31.3,254.1,1024.8,87.4,22.7,28.9,2.6,3,,2024-02-04T07:35:01,2024-02-04T16:54:31,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-05,11.6,9.1,10.6,11.6,6,9.8,6.3,74.9,0,0,0,,0,0,50,34.4,246.1,1020.1,97.6,17.2,27.8,2.5,2,,2024-02-05T07:33:23,2024-02-05T16:56:20,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-06,14,11.3,12.6,14,11.3,12.6,8.5,76.2,0.009,100,16.67,rain,0,0,59.4,35.3,240.2,1009.2,97.3,12,42,3.6,3,,2024-02-06T07:31:43,2024-02-06T16:58:10,0.89,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-07,7,4.6,5.9,7,2,4.2,3.9,87,13.382,100,29.17,rain,0,0,48.2,23.3,62.6,1005.1,96.8,9.8,20.6,1.7,1,,2024-02-07T07:30:01,2024-02-07T17:00:00,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-08,11.7,5.1,7.9,11.7,1.8,6.3,6.7,92,1.692,100,62.5,rain,0,0,50,24.7,149.1,991.1,97.1,7.3,15.1,1.3,1,,2024-02-08T07:28:18,2024-02-08T17:01:50,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-09,12.5,10.3,11.1,12.5,10.3,11.1,9.5,89.8,18.543,100,66.67,rain,0,0,57.6,28.3,200.6,977.6,94.9,10.8,34.1,3,2,,2024-02-09T07:26:33,2024-02-09T17:03:40,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-10,12,8.1,9.9,12,6.6,9.3,7.8,87.2,0.002,100,8.33,rain,0,0,22.3,11.8,181.1,982.8,81.2,12.5,33.6,3,2,,2024-02-10T07:24:46,2024-02-10T17:05:31,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-11,12.1,6,8.9,12.1,3.3,7.8,6,82.4,0.61,100,16.67,rain,0,0,31.7,21.1,285.8,990.5,76,12.6,40.4,3.5,2,,2024-02-11T07:22:58,2024-02-11T17:07:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-12,10.6,4.1,6.7,10.6,2.1,4.4,2.2,75,0.597,100,8.33,rain,0,0,25.9,19.3,254.2,1005.3,18.9,21.7,100.7,8.7,4,,2024-02-12T07:21:08,2024-02-12T17:09:11,0.09,Rain,Clear conditions throughout the day with morning rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-13,12.3,5,8.5,12.3,2.3,6.4,6.3,85.9,0.806,100,33.33,rain,0,0,44.6,24,205,1011.5,75,12.2,22.9,2.1,1,,2024-02-13T07:19:17,2024-02-13T17:11:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-14,13.8,11.8,12.6,13.8,11.8,12.6,10.8,88.3,0.998,100,25,rain,0,0,37.1,22.9,219.1,1012.3,98.1,9.3,15.5,1.5,1,,2024-02-14T07:17:24,2024-02-14T17:12:51,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-15,17.5,12.5,13.9,17.5,12.5,13.9,10.5,80.7,0.601,100,12.5,rain,0,0,35.3,19,192.5,1008.5,62.3,15.7,71.9,6.1,4,,2024-02-15T07:15:30,2024-02-15T17:14:41,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,D4121,03781099999,03672099999,03768099999,03761099999,EGLC,03772099999,03770099999"
london,2024-02-16,14.1,10.3,11.8,14.1,10.3,11.8,8.2,79.2,1.792,100,12.5,rain,0,0,38.9,25.9,264.9,1014.9,83.9,17.5,69.2,6,4,,2024-02-16T07:13:35,2024-02-16T17:16:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-17,13.3,9.6,11.3,13.3,8.2,11.3,8.8,84.6,3.586,100,20.83,rain,0,0,50,26.2,209.6,1028.3,99.2,11.6,28.3,2.6,2,,2024-02-17T07:11:38,2024-02-17T17:18:20,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-18,16.3,10.3,12.4,16.3,10.3,12.4,9.7,84.7,14.817,100,45.83,rain,0,0,42.5,24.9,257.7,1025.2,79.1,15.4,58,5.1,4,,2024-02-18T07:09:41,2024-02-18T17:20:09,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
london,2024-02-19,14.3,7.8,10.2,14.3,5.1,9.2,6.6,79.1,0.597,100,4.17,rain,0,0,37.1,22,269.3,1029.6,57.1,14.4,40.9,3.4,2,,2024-02-19T07:07:42,2024-02-19T17:21:58,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D4121,03781099999,03672099999,03772099999,03770099999"
